,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,product_variation_inventory,shipping_option_name,shipping_option_price,countries_shipped_to,inventory_total,has_urgency_banner,origin_country,merchant_title,merchant_rating_count,merchant_rating,feedback,notes
1282,11.0,84,100.0,0,3.65,31.0,12.0,4.0,8.0,6.0,1.0,"slim dress,summer dress,womenshortsleevedre,Sleeve,Summer,Dress,slim,short sleeves,Women's Fashion,Shorts,boho dress,slimfitdre,Fashion,Casual",black,50.0,Livraison standard,2.0,34,50,0.0,US,tanyaportillo,5311.0,4.03464507625683,87,5311
1283,15.0,13,50.0,1,4.4,10.0,5.0,4.0,1.0,0.0,0.0,"Summer,Shorts,Sleeve,Sport Suits,shortsleeveset,Short pants,summersuitset,short sleeves,Sport,summerpant,mensjoggingsuit,Suits,toppant,short sleeve shirt,Outfits,men's suits,Casual",green,2.0,Livraison standard,4.0,36,50,0.0,CN,zhuhongyushop,34.0,3.67647058823529,76,34
1284,16.0,14,100.0,1,3.44,27.0,13.0,2.0,2.0,4.0,6.0,"mensummertshirt,Summer,Fashion,Men's Fashion,Sleeve,Fitness,Shorts,athleticset,short sleeves,Outfits,Sport,T Shirts,sportsampoutdoor,Sport Suits,Men,Suits,Short Sleeve T-Shirt,Casual,Clothes",black,50.0,Livraison standard,4.0,35,50,0.0,VE,HERNADEZYELI,572.0,3.3671328671328697,70,572
1285,5.0,5,5000.0,1,2.94,667.0,175.0,90.0,127.0,70.0,205.0,"Summer,Vest,Fashion,Tank,chiffon,Halter,Tops,Loose,V-neck,solid color,tank top,women clothes,silk,vneckshirt",white,50.0,Livraison standard,2.0,25,50,0.0,CN,lilianjie,8740.0,4.2303203661327204,0,8740
1286,13.0,85,100.0,0,4.11,47.0,29.0,6.0,4.0,4.0,4.0,"Summer,Fashion,skull,skullprint,Mini,Dress,summer dress,rippeddre,V-neck,Mini dress,Women's Fashion,Sleeveless dress,printed,sleeveless,women dress,Cotton",brown,50.0,Livraison standard,3.0,40,50,1.0,CN,tingshen,9078.0,3.87816699713593,82,9078
1287,20.0,17,100.0,1,3.2,60.0,22.0,7.0,9.0,5.0,17.0,"Mens T Shirt,Fashion,Men's Fashion,Sleeve,Summer,Athletics,tshirtshort,Men,summer shorts,short sleeves,Casual,Cool T-Shirts,sportsshort,Shorts,fashionbrandsuit,3D T-shirt,fashion brand,men's shorts,menssummersuit",green,50.0,Livraison standard,6.0,36,50,0.0,CN,lichengfangshop,64.0,3.25,0,64
1288,16.0,14,100.0,1,3.73,89.0,39.0,21.0,10.0,4.0,15.0,"Summer,Plus Size,tiedyeprint,Dress,short sleeves,Mini dress,Ladies,Women's Fashion,Fashion,Tie Dye,Dyes,Casual,Women Fashion,shortsleevesdre,Shorts,one shoulder dress,Sleeve,summer dress,Women,Print,women dress,casual dress,Ladies Fashion,loose dress",yellow,50.0,Livraison standard,5.0,41,50,1.0,CN,longfeifengwu,130598.0,3.9467909156342404,85,130598
1289,1.0,10,100.0,0,3.56,52.0,22.0,8.0,9.0,3.0,10.0,"Summer,Fashion,Necks,Beach,Dress,Loose,beach dress,Round neck,Women's Fashion,sleeveless,Skirts,Casual,Women",white,2.0,Livraison standard,1.0,40,50,0.0,,Maryswill,91631.0,3.83793694273772,81,91631
1290,9.0,14,20000.0,1,3.31,3344.0,1162.0,542.0,559.0,339.0,742.0,"Summer,summer dress,Lace,Ladies Fashion,long dress,Dress,Lace Dress,Party Dress,Women's Fashion,beach dress,Sleeveless dress,maxi dress,Ladies,summer dresses,Women,Fashion,casual dress",white,50.0,Livraison standard,3.0,33,50,0.0,CN,William&Jack,25356.0,3.9025477204606402,82,25356
1291,14.0,12,1000.0,0,4.26,429.0,262.0,81.0,46.0,14.0,26.0,"Bikinis Set,women beachwear,Fashion,Bikini swimwear,bandage bikini,Swimwear,Womens swimwear,Swimsuit,Tankinis,Bikini,Plus Size,high waist bikini,women bathing suit,Women,Suits,Women's Fashion,Monokini Swimsuits,Swimming",multicolor,50.0,Livraison standard,3.0,22,50,1.0,CN,Superman Fashion Store,1178.0,4.223259762309,0,1178
1292,6.0,17,6.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,"Summer,Fashion,cottontee,Sleeve,Tops & Tees,Leopard,short sleeves,Shorts,Round neck,T Shirts,lipsshirt,lip,Tops & T-Shirts,Casual Tops,Women's Fashion,Casual,Women Fashion,Women",white,10.0,Livraison standard,2.0,43,50,0.0,CN,witkey BL,65189.0,4.04964027673381,86,65189
1293,7.0,6,100.0,0,2.75,4.0,1.0,1.0,0.0,0.0,2.0,"Summer,Fashion,Floral print,Necks,multicolorprinting,Dress,Loose,V-neck,Floral,Women's Fashion,Sleeveless dress,summer dress,Print,sleeveless,Casual",yellow,9.0,Livraison standard,2.0,24,50,1.0,CN,fengjinying,10474.0,3.90853542104258,83,10474
1294,11.0,10,5000.0,0,3.91,487.0,244.0,90.0,67.0,36.0,50.0,"Summer,Plus Size,Sleeve,letter print,T Shirts,Tops,summer t-shirts,Tree,short sleeves,Womens T Shirts,Women's Fashion,Shorts,Fashion,print t-shirt,Print,loose t-shirt,sunshine,women top,casual cap,Casual,summertee",green,50.0,Livraison standard,2.0,52,50,0.0,CN,pwiuxuus,5042.0,4.14656882189607,0,5042
1295,1.72,2,100.0,1,3.77,30.0,15.0,3.0,5.0,4.0,3.0,"blouse,Summer,Plus Size,Shirt,Sleeve,Tops,Loose,short sleeves,V-neck,T Shirts,Shorts,Fashion,Ladies,Women's Fashion,Casual,Women",fluorescentgreen,10.0,Livraison standard,1.0,48,50,1.0,CN,guangzhouweishiweifushiyouxiangongsi,32168.0,3.88454364585924,83,32168
1296,5.67,5,20000.0,0,3.63,7242.0,2867.0,1406.0,1330.0,695.0,944.0,"Summer,sportytankini,crop top,Tank,Tops,tank top,tank tops women,sportcroptop,Women's Fashion,Bustier,Ladies,sexy,Women,Casual,Bandages",white,50.0,Livraison standard,1.0,40,50,1.0,,freebird,839882.0,4.103759813878621,87,839882
1297,6.0,8,100.0,1,3.31,13.0,3.0,4.0,3.0,0.0,3.0,"Summer,Plus Size,Cotton T Shirt,womens shirt,summer t-shirts,short sleeves,V-neck,T Shirts,Fashion,sexy,Casual,Women,blouse,Shorts,Sleeve,Pure Color,Women's Fashion,Pullovers,Tops",lightblue,2.0,Livraison standard,2.0,40,50,0.0,CN,lanniesdesign,3515.0,3.98378378378378,84,3515
1298,6.0,7,100.0,1,4.31,13.0,8.0,3.0,1.0,0.0,1.0,"Summer,Shorts,Cotton,Cotton T Shirt,Sleeve,womentee,short sleeves,hippietshirt,T Shirts,Fashion,women shirt,Women,women top,Women's Fashion,Casual,Women Fashion,Shirt",black,4.0,Livraison standard,2.0,41,50,0.0,CN,owiner,25222.0,4.00154626913013,85,25222
1299,12.0,102,100.0,1,4.11,75.0,39.0,19.0,8.0,4.0,5.0,"candycolordres,Necks,Hollow-out,sundress,women casual dress,plus size dress,patchworkdres,Cotton Dress,halfsleevedres,New Fashion,casual dress",navy,50.0,Livraison standard,3.0,40,50,0.0,CN,M.E store,7740.0,4.22726098191215,90,7740
1300,11.0,59,100.0,1,3.61,28.0,12.0,5.0,4.0,2.0,5.0,"tanktopdres,Summer,Plus Size,Tank,sundress,long dress,Beach,Tops,summer dress,kleid,Women's Fashion,tank top,Spaghetti Strap,beach dress,Sleeveless dress,Spaghetti,sleeveless,maxi dress,Fashion,Dress,Women",black,50.0,Livraison standard,3.0,40,50,0.0,CN,balabobo,14291.0,4.18473164928976,89,14291
1301,12.0,17,50.0,0,4.17,18.0,9.0,5.0,3.0,0.0,1.0,"fanscooling,air conditioner,neckfan,usb,neckfansportable,Mini,Home & Living,Office,Necks,usbcooler,Rechargeable,Home & Kitchen,Outdoor,Home,coolingfan,neckfancooler,hangingneckfan,usbfan",white,50.0,Livraison standard,3.0,37,50,1.0,CN,Joy Store,71919.0,4.38529456749955,93,71919
1302,11.0,10,1000.0,1,3.58,483.0,199.0,83.0,79.0,44.0,78.0,"bohemia,Mini,Strapless Dress,Dress,slim,vestido de festa,Mini dress,beach dress,Floral dress,Floral,summer dresses,Casual,Women,Tank,Necks,Dresses,Women's Fashion,Floral print,boho,backless,Print,sleeveless",navyblue,19.0,Livraison standard,3.0,38,50,0.0,CN,Longfengjixiang168,6364.0,4.13246385920805,88,6364
1303,8.0,7,1000.0,0,3.76,843.0,392.0,144.0,134.0,62.0,111.0,"bathing suit,Plus Size,bikini set,sexy swimsuit,sexy bikini,paddedfringetasselbikinibeachswimwear,Swimwear,padded,Women's Fashion,Fashion,sexy,fashiondesign,high waist,Tassels,Waist,beach wear,Swimsuit,Bikini,splitswimsuit,Women,Monokini Swimsuits,Swimming",black,50.0,Livraison standard,3.0,37,50,0.0,CN,shanghaimingqidianqikejiyouxiangongsi,25752.0,4.256873252562911,91,25752
1304,5.0,24,100.0,0,3.7,10.0,4.0,2.0,2.0,1.0,1.0,"Summer,Shorts,high waist,summer shorts,elasticshort,sportshort,shortpantsforwomen,gymshort,women shorts,Fashion,solid color,sexy,Women's Fashion,Casual,Waist",green,4.0,Livraison standard,1.0,42,50,0.0,CN,spy89ping@163.com,35262.0,3.93948159491804,84,35262
1305,4.0,4,100.0,1,4.5,2.0,1.0,1.0,0.0,0.0,0.0,"Mini,short sleeve dress,Summer,Pleated,short sleeves,V-neck,Mini dress,beach dress,Party Dress,t-shirt dress,Casual,casual dress,Deep V-Neck,Cotton,Shorts,sleeve dress,Sleeve,Beach,Plus Size,summer dress,Women's Fashion,Cotton Dress,Dress,party,Clothes,Fashion,loose dress",pink,1.0,Livraison standard,1.0,20,50,0.0,CN,hcczhiqiang,2707.0,4.1891392685629905,90,2707
1306,11.0,43,10000.0,0,3.28,2521.0,723.0,505.0,513.0,315.0,465.0,"bohemia,gatherbracketbikini,Panties,beachsuit,national,Swimwear,Swimsuit,padded,Women's Fashion,Fashion,Bikini,Beach,Women Fashion,Swimming",black,50.0,Livraison standard,3.0,35,50,0.0,CN,"ShenZhen Lianbotongshi Co.,Ltd",15502.0,4.115275448329251,88,15502
1307,12.0,11,50.0,0,4.24,17.0,9.0,6.0,0.0,1.0,1.0,"Summer,croptopandshortsset,Shorts,women crop top,Funny,Tops,thevampirediarie,sexyshort,Harajuku,croptoptshirt,womensporttracksuit,T Shirts,Fashion,womens sexy tops,cotton crop top,summershortpant,Print,Cotton,Shirt",pink & black,50.0,Livraison standard,3.0,36,50,0.0,CN,puzhengxing,2647.0,3.83981866263695,82,2647
1308,11.0,17,5000.0,0,3.26,692.0,217.0,125.0,128.0,68.0,154.0,"Plus Size,Sleeve,Irregular,women dresses,long dress,Dress,short sleeves,baggy,Women's Fashion,Shorts,maxi dress,Geometric,Women,Casual,Cotton",red,50.0,Livraison standard,3.0,37,50,1.0,CN,ChenMo Shop,4830.0,3.8430641821946203,82,4830
1309,8.0,7,50.0,0,3.88,8.0,5.0,1.0,0.0,0.0,2.0,"Mini,floralprinteddre,Plus Size,Floral print,Summer,Spaghetti,Dress,summer dress,Party Dress,beach dress,Mini dress,Print,Women's Fashion,Sleeveless dress,Sexy Dress,Floral,women dress,sexy,Fashion",yellow,1.0,Livraison standard,2.0,25,50,1.0,CN,zhongling695847,334.0,3.7365269461077797,77,334
1310,7.0,7,10000.0,0,3.85,1193.0,550.0,257.0,171.0,86.0,129.0,"Bikinis Set,Womens Swimsuit,Halter,Bikini swimwear,women swimsuit,padded bikini,bandage bikini,Swimwear,swimsuits for women,Bikini,Suits,Women's Fashion,Fashion,Womens swimwear,high waist bikini,Halter Bikini,Swimsuit,Beach,Swimming,Women",black & blue,50.0,Livraison standard,2.0,31,50,1.0,CN,good999,17816.0,4.17944544229906,0,17816
1311,8.0,11,100.0,0,3.87,91.0,40.0,24.0,13.0,3.0,11.0,"padded,bathing suit,two piece swimsuit,bikini set,Halter,Summer,Swimwear,Swimsuit,Cross,Bikini,Plus Size,Design,Fashion,Women,bandage bikini,Women's Fashion,Push up bikini,Beach,Bras,Swimming",red,43.0,Livraison standard,3.0,25,50,0.0,CN,micronite,11557.0,4.04006229990482,86,11557
1312,1.88,25,100.0,1,4.46,26.0,19.0,4.0,1.0,0.0,2.0,"Summer,Plus Size,Cotton Shirt,Sleeve,letter print,Classics,Graphic Shirt,Tops,short sleeves,vintageshirt,shirt women,graphic tee,T Shirts,Fashion,off shoulder,printed,Funny,Women's Fashion,tops for women",white,41.0,Livraison standard,1.0,43,50,0.0,CN,LLpp,1373.0,4.00728332119447,85,1373
1313,11.0,10,1000.0,0,4.32,269.0,169.0,53.0,25.0,8.0,14.0,"Summer,Vest,Plus Size,Skeleton,casual shirt,Women's Fashion,Fashion,sleeveless tops,punk style,Summer Fashion,Tank,Casual,Women Fashion,Women,Shorts,Cotton Shirt,Shirt,Tops,punk,fashion top,women tank top,Print,sleeveless,Cotton,tank top,humanskeletonprint",black,50.0,Livraison standard,2.0,54,50,0.0,CN,yuanhuaxiaodaian,4811.0,4.19455414674704,0,4811
1314,9.0,135,100.0,0,3.55,33.0,10.0,10.0,5.0,4.0,4.0,"Summer,Slim Fit,Cotton T Shirt,Mens T Shirt,slim,short sleeves,V-neck,Men's Fashion,Fashion,solid color,Cotton,Casual,T Shirts,Shirt",white,50.0,Livraison standard,3.0,39,50,0.0,CN,juxinchengxiu,9940.0,4.0489939637827,0,9940
1315,3.88,5,10000.0,0,3.66,585.0,246.0,105.0,107.0,43.0,84.0,"Spaghetti Strap,vest dress,Pure Color,summer dress,tank top,Mini dress,Plus Size,sleeveless,women dress,sexy,Bodycon Dress,Slim Fit",red,50.0,Livraison standard,1.0,41,50,0.0,CN,Chuanpu,35358.0,4.01815713558459,85,35358
1316,11.0,11,1000.0,0,2.99,228.0,59.0,38.0,36.0,32.0,63.0,"Summer,Women Rompers,Plus Size,women long pants,linenjumpsuit,pants,Overalls,Loose,plussizejumpsuit,Women's Fashion,strappant,Long pants,Jumpsuits & Rompers,rompers womens jumpsuit,Vintage,Women,women Jumpsuit,Casual,jumpsuit",winered,50.0,Livraison standard,2.0,17,50,0.0,CN,myunxiaodian,5264.0,4.0328647416413395,85,5264
1317,8.0,11,100.0,0,2.81,21.0,5.0,2.0,4.0,4.0,6.0,"Summer,Women Rompers,Plus Size,women long pants,linenjumpsuit,pants,Overalls,Loose,plussizejumpsuit,Women's Fashion,strappant,Long pants,Jumpsuits & Rompers,rompers womens jumpsuit,Vintage,Women,women Jumpsuit,Casual,jumpsuit",winered,50.0,Livraison standard,2.0,17,50,0.0,CN,xbxiaodian,31.0,3.5806451612903194,81,31
1318,5.65,6,1000.0,1,3.96,164.0,86.0,26.0,28.0,8.0,16.0,"Summer,Plus Size,Tank,Tops,Spaghetti Strap,tank top,floralprinted,Women's Fashion,Fashion,Design,printed,Floral,sleeveless,Spaghetti,Casual",black,17.0,Livraison standard,2.0,23,50,1.0,CN,Suyi Technology,12309.0,4.04517020066618,86,12309
1319,8.0,65,100.0,0,3.97,29.0,18.0,1.0,5.0,1.0,4.0,"runningshort,Beach Shorts,beachpant,Bottom,sailboatshort,Shorts,Sport,beach swimwear,Men's Fashion,Puma,Summer,Men Shorts,men's shorts,surfshort,Beach,Men",white,1.0,Livraison standard,2.0,33,50,1.0,CN,DSVIE FASHION,239.0,3.88284518828452,0,239
1320,2.0,2,10.0,0,4.8,5.0,4.0,1.0,0.0,0.0,0.0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white,2.0,Livraison standard,1.0,35,50,0.0,CN,Failaimi Toys,42.0,3.6666666666666696,79,42
1321,12.0,13,1000.0,0,4.25,215.0,136.0,32.0,23.0,13.0,11.0,"Summer,sleeveless,Plus Size,Waist,Shorts,Dress,Slim Fit,short dress,camouflage,Mini dress,Fashion,Women's Fashion,Sleeveless dress,t,women dress,Party Dresses,Women,slim,Bodycon Dress,Women Fashion,casual dress",pink,50.0,Livraison standard,3.0,40,50,0.0,CN,mohuya,15076.0,4.084969487927831,87,15076
1322,1.66,2,100.0,1,3.75,20.0,8.0,5.0,4.0,0.0,3.0,"Summer,Plus Size,Floral print,Tank,Tops,Spaghetti Strap,tank top,Women's Fashion,Fashion,Flowers,Print,sleeveless,Spaghetti,Casual,Women",purple,2.0,Livraison standard,1.0,26,50,0.0,CN,alabaostore,247.0,3.94331983805668,83,247
1323,7.0,6,1000.0,0,3.27,601.0,208.0,94.0,91.0,66.0,142.0,"Summer,Plus Size,high waist,Sleeve,Dress,Loose,short sleeves,Round neck,floralprinted,Women's Fashion,Shorts,printed,Floral,Necks,Casual,Women",white,10.0,Livraison standard,2.0,9,50,0.0,CN,zhongwenlili,16757.0,3.96538759921227,0,16757
1324,8.0,20,1000.0,0,3.12,341.0,106.0,45.0,62.0,39.0,89.0,"Summer,Plus Size,Deep V-neck Dress,Mini,Beach,Pure Color,Loose,Vacation,V-neck,Mini dress,beach dress,sleeveless,Dress,women dress,Women,Women's Fashion,Casual,casual dress",skyblue,50.0,Livraison standard,2.0,138,50,0.0,CN,blessua,7858.0,3.95316874522779,83,7858
1325,9.0,8,1000.0,1,4.03,248.0,127.0,59.0,26.0,15.0,21.0,"Summer,Fashion,Outdoor Sports,polohomme,summershortsleevetshirt,T Shirts,herrenpolotshirt,Men's Fashion,poloshirtherren,Polos,poloshirtsformen,Sweatshirts,Printed T Shirts,chemisehomme",blue,2.0,Livraison standard,3.0,45,50,0.0,GB,Matt Olivo,1722.0,3.9065040650406497,84,1722
1326,8.0,7,1000.0,1,3.69,294.0,128.0,57.0,44.0,20.0,45.0,"Summer,Beach Shorts,Colorful,menswimshort,beachpant,Men's Fashion,pants,Swimwear,sportshort,swimwear for men,Running,Shorts,menfashionshort,sandybeach,Swimming,mensshortpant,men's shorts,Sport,Beach,shortsformen,Men",white,50.0,Livraison standard,2.0,36,50,0.0,CN,Huaisrysn bedclothes,821.0,3.76613885505481,80,821
1327,14.0,107,1000.0,1,4.38,425.0,299.0,54.0,31.0,17.0,24.0,"sleeve v-neck,Summer,slim,Sleeve,Slim Fit,short sleeves,V-neck,Shorts,rompers womens jumpsuit,bodysuitwomen,contrastcolor,zippers,sexy jumpsuit,jumpsuit",white,50.0,Livraison standard,4.0,10,50,0.0,CN,longming,27175.0,3.9660349586016603,85,27175
1328,8.0,13,1000.0,0,4.39,574.0,370.0,115.0,50.0,21.0,18.0,"Women Vest,Vest,Fashion,Summer,fashion vest,tank top,Women's Fashion,Plus Size,sleeveless tops,fitnessvest,Women Fashion,Women,Cotton,Tops,printedvest,Casual,Cotton Vest,casualvest,sleeveless,summervest,Fitness,printed",grey,50.0,Livraison standard,3.0,52,50,0.0,CN,pwiuxuus,5042.0,4.14656882189607,0,5042
1329,11.0,43,10000.0,1,3.98,397.0,219.0,63.0,46.0,25.0,44.0,"butterflyprint,butterfly,Shorts,pants,Denim,fauxpant,Women's Fashion,fauxjean,Plus Size,short-s jeans,Print,Denim pants,Jeans,Fashion,Casual,Women",darkblue,50.0,Livraison standard,2.0,43,50,0.0,CN,suzhou lever co. ltd.,29615.0,3.92800945466824,0,29615
1330,19.0,17,100.0,1,4.33,61.0,39.0,12.0,5.0,1.0,4.0,"magneticscreendoor,Summer,Decor,insectnet,Home Decor,vorhang,bedroomdoornet,doorscreennet,Home Décor,windowscreennet,Home & Kitchen,Home & Living,antimosquitonet,doorcurtain,bedroom,Home,Door",beige,50.0,Livraison standard,6.0,38,50,0.0,CN,wuruisky,487.0,4.2340862422998,89,487
1331,7.0,6,50.0,0,4.0,4.0,3.0,0.0,0.0,0.0,1.0,"Summer,Fashion,Elastic,pants,slim,Short pants,Women's Fashion,Running,Shorts,Sport,Casual,Slim Fit",blue,50.0,Livraison standard,2.0,139,50,0.0,CN,caishuiwang,34.0,4.35294117647059,94,34
1332,8.0,8,10000.0,1,3.61,2187.0,843.0,484.0,350.0,182.0,328.0,"Summer,short sleeve dress,Vintage Dresses,long dress,Vintage,Dress,Women's Fashion,Floral dress,Beach,beach dress,printeddres,boho dress,V-neck,maxi dress,summer dresses,kleiderdamen,Fashion,Women",navyblue,20.0,Livraison standard,2.0,38,50,0.0,CN,Happygirl International Shopping Park,70773.0,4.038319698189991,0,70773
1333,11.0,10,1000.0,1,3.69,113.0,55.0,16.0,14.0,8.0,20.0,"Summer,Plus Size,halter dress,Halter,Dress,V-neck,beach dress,Party Dress,printed,sleeveless,Floral,maxi dress,Casual,Clothes,printeddre,Beach,summer dress,Women's Fashion,Cotton Dress,Sleeveless dress,Ladies,party,Cotton,Fashion,loose dress",pink,10.0,Livraison standard,3.0,20,50,0.0,CN,zhoupingastore,1403.0,3.8959372772630094,83,1403
1334,12.0,93,1000.0,1,4.1,534.0,280.0,128.0,63.0,28.0,35.0,"Women Pants,harem,elastic waist,Yoga,oversizedpant,pants,bellydancepant,boho,gypsy,harem pants,trousersforwomen,trousers,dropcrotchpant,solid color,widetrouser,gypsypant",black,50.0,Livraison standard,3.0,40,50,1.0,CN,satisfy,15540.0,4.241312741312741,0,15540
1335,2.0,9,100.0,1,3.67,12.0,5.0,3.0,1.0,1.0,2.0,"Plus Size,Shirt,Sleeve,Long Sleeve,Tops,Loose,T Shirts,chiffon,Women's Fashion,Fashion,Chiffon Shirt,V-neck,zippers",rose,1.0,Livraison standard,1.0,41,50,1.0,CN,uiritnkdr,111.0,3.8018018018017994,79,111
1336,8.0,7,100.0,1,3.37,19.0,9.0,2.0,1.0,1.0,6.0,"Summer,Plus Size,camishort,Halter,cute,Spaghetti,Necks,Spaghetti Strap,beach wear,playsuit,Casual,Women's Fashion,Shorts,playsuitoutfitsclothing,Fashion,Summer Fashion,Women,Beach,Rompers,Women Fashion,jumpsuit",blue,50.0,Livraison standard,3.0,41,50,1.0,CN,Double boutique,36033.0,3.9653373296700196,84,36033
1337,8.0,59,100.0,1,4.05,114.0,55.0,30.0,16.0,6.0,7.0,"mensummertshirt,Summer,Fashion,Shirt,Rose,punk,mensfitnessshirt,Round neck,T Shirts,Funny T Shirt,Music,punktshirt,Spike,Necks",yellow,40.0,Livraison standard,3.0,18,50,0.0,US,KINNLTY,231.0,3.7662337662337704,0,231
1338,5.0,9,100.0,0,4.08,13.0,5.0,5.0,2.0,1.0,0.0,"Plus Size,dandelionfloralprinted,Shirt,Sleeve,boho,graphic tee,Tee Shirt,short sleeves,yoga top,Casual,Cool T-Shirts,Women's Fashion,Shorts,Print,Casual Tops,short sleeve shirt,Yoga,Fashion,Tops,T Shirts,Women",black,20.0,Livraison standard,2.0,43,50,0.0,CN,juybsabar,26018.0,3.8914213236989803,82,26018
1339,5.0,48,100.0,1,4.07,30.0,15.0,5.0,8.0,1.0,1.0,"Summer,Vest,Fashion,Tank,Beauty,skull,Halter,femalevest,Tops,punk,tank top,Print,sleeveless,Beach,womens vest",green,50.0,Livraison standard,2.0,45,50,0.0,CN,xiaohuagogogo,43876.0,4.08977573160726,88,43876
1340,13.0,34,100.0,0,3.74,54.0,23.0,14.0,5.0,4.0,8.0,"Summer,Fashion,Mini,Tops,Loose,Polkas,V-neck,Women's Fashion,backless,polka dot,Dress,sleeveless,Casual",yellow,50.0,Livraison standard,3.0,41,50,1.0,CN,bujizhan,4080.0,3.9879901960784303,85,4080
1341,2.0,7,5000.0,0,3.91,239.0,118.0,42.0,38.0,22.0,19.0,"Summer,loseweight,legs,anticellulite,Massage & Relaxation,Waist,Bikini,Belly,obesity,shaping,Massage,slimmingcream",,50.0,Livraison standard,1.0,40,50,0.0,CN,chenyarushop,591.0,4.09983079526227,0,591
1342,8.0,48,100.0,1,4.01,79.0,47.0,11.0,7.0,3.0,11.0,"Summer,Sandals,Lace,Flats,Breathable,Slippers,Fashion,Shoes,Women,Beach,Sandals & Flip Flops",khaki,1.0,Livraison standard,3.0,17,50,0.0,CN,sonvgfht,131.0,3.8549618320610697,0,131
1343,5.86,5,100.0,1,4.55,76.0,57.0,9.0,7.0,1.0,2.0,"heightenedshoe,wedge,Sandals,casual shoes,High Heel,Slippers,Women's Fashion,Fashion,Summer,Wedge Sandals",black,1.0,Livraison standard,2.0,23,50,0.0,CN,fanxiaoying9470,96.0,4.36458333333333,90,96
1344,7.0,34,5000.0,0,3.81,192.0,104.0,20.0,29.0,6.0,33.0,"Summer,Shorts,Shirt,Sleeve,sportsset,short sleeves,Two piece set,lipprint,Ladies,women shorts,Fashion,lip,women t shirt,Round neck,Casual,Print,tracksuitsforwomen,runningset,Necks",black,6.0,Livraison standard,2.0,43,50,0.0,CN,makingsuper,15348.0,4.0138128746416495,85,15348
1345,2.0,2,10.0,0,4.8,5.0,4.0,1.0,0.0,0.0,0.0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white,2.0,Livraison standard,1.0,35,50,1.0,CN,Failaimi Toys,42.0,3.6666666666666696,79,42
1346,1.68,2,100.0,1,3.67,12.0,6.0,2.0,1.0,0.0,3.0,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women",white,1.0,Livraison standard,1.0,40,50,0.0,CN,citizenrepublk,1047.0,3.9560649474689598,84,1047
1347,8.0,10,100.0,0,4.07,58.0,27.0,18.0,7.0,2.0,4.0,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress",white & green,3.0,Livraison standard,2.0,23,50,0.0,CN,liliangyu151800,123.0,4.04065040650407,86,123
1348,8.0,7,100.0,0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,"Summer,Women Rompers,Plus Size,Tank,linenjumpsuit,women long pants,pants,Women's Fashion,Long pants,Jumpsuits & Rompers,Fashion,rompers womens jumpsuit,Wool,women Jumpsuit,Casual,jumpsuit",black,46.0,Livraison standard,3.0,41,50,0.0,CN,Adrea boutique,14676.0,4.07420278004906,86,14676
1349,8.0,252,1000.0,1,3.88,161.0,79.0,23.0,34.0,10.0,15.0,"gowns,Plus Size,pleated dress,Vintage Dresses,Cocktail,Summer,plus size dress,Tunic dress,Elegant,Women's Fashion,Fashion,sleeveless,Floral,princess dress,Dress,women sexy dress,Swing dress,pin up,Floral print,Sleeveless dress,Midi Dress,print dress,Print,party,Women,Pleated,retro",black,14.0,Livraison standard,3.0,41,50,0.0,CN,Legeit,14780.0,3.9508119079837596,83,14780
1350,12.0,11,1000.0,0,3.7,647.0,271.0,139.0,101.0,44.0,92.0,"Summer,Fashion,sleevelessjumpsuit,Loose,Long pants,Women's Fashion,trousers,printed,women trousers,jumpsuit,sleeveless,Women,women Jumpsuit,Casual,Women Fashion,Cotton",blackwhite,50.0,Livraison standard,3.0,24,50,0.0,CN,DERNMUUR,17471.0,3.95283612844142,0,17471
